Disease Name,Cases,Location Name,Country Code,Region Type,Lattitude,Longitude,Region Boundary,TimeStampStart,TimeStampEnd
Human Rabies,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Chickenpox,27,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Meningitis,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dengue Fever,,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dysentery,56,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Encephalitis,5,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Enteric Fever,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Food Poisoning,2,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Leptospirosis,6,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Typhus Fever,25,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: viral. Please check the dictionary,5,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: hepa-. Please check the dictionary,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Human Rabies,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Chickenpox,7,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Meningitis,2,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dengue Fever,,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dysentery,1051,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Encephalitis,58,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Enteric Fever,8,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Food Poisoning,0,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Leptospirosis,21,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Typhus Fever,37,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: viral. Please check the dictionary,0,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: hepa-. Please check the dictionary,1,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Human Rabies,1,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Chickenpox,27,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Meningitis,30,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dengue Fever,,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dysentery,140,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Encephalitis,11,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Enteric Fever,1,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Food Poisoning,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Leptospirosis,17,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Typhus Fever,87,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: viral. Please check the dictionary,1,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: hepa-. Please check the dictionary,1,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Human Rabies,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Chickenpox,43,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Meningitis,24,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dengue Fever,,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dysentery,1005,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Encephalitis,25,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Enteric Fever,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Food Poisoning,1,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Leptospirosis,2,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Typhus Fever,25,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: viral. Please check the dictionary,3,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: hepa-. Please check the dictionary,4,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Human Rabies,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Chickenpox,38,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Meningitis,8,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dengue Fever,,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dysentery,2257,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Encephalitis,20,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Enteric Fever,2,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Food Poisoning,0,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Leptospirosis,4,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Typhus Fever,127,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: viral. Please check the dictionary,27,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: hepa-. Please check the dictionary,1,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Human Rabies,2,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Chickenpox,75,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Meningitis,36,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dengue Fever,,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dysentery,1755,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Encephalitis,3,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Enteric Fever,1,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Food Poisoning,1,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Leptospirosis,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Typhus Fever,25,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: viral. Please check the dictionary,8,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: hepa-. Please check the dictionary,1,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Human Rabies,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Chickenpox,18,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Meningitis,24,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dengue Fever,1,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dysentery,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Encephalitis,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Enteric Fever,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Food Poisoning,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Leptospirosis,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Typhus Fever,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: viral. Please check the dictionary,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: hepa-. Please check the dictionary,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Human Rabies,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Chickenpox,1,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Meningitis,12,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dengue Fever,,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dysentery,129,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Encephalitis,6,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Enteric Fever,1,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Food Poisoning,0,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Leptospirosis,2,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Typhus Fever,100,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: viral. Please check the dictionary,0,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: hepa-. Please check the dictionary,5,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Human Rabies,0,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Chickenpox,19,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Meningitis,4,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dengue Fever,,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dysentery,878,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Encephalitis,23,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Enteric Fever,2,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Food Poisoning,1,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Leptospirosis,14,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Typhus Fever,209,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: viral. Please check the dictionary,48,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: hepa-. Please check the dictionary,124,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Human Rabies,0,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Chickenpox,47,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Meningitis,13,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dengue Fever,,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dysentery,408,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Encephalitis,6,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Enteric Fever,1,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Food Poisoning,4,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Leptospirosis,3,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Typhus Fever,241,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: viral. Please check the dictionary,28,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Error detected with name: hepa-. Please check the dictionary,51,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Human Rabies,0,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Chickenpox,55,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Meningitis,43,Monaragala,LKA,city,6.87401,81.34969,"{'west': 81.34164, 'south': 6.86256, 'east': 81.35986, 'north': 6.88672}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dengue Fever,,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Dysentery,2460,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
Encephalitis,40,Ratnapura,LKA,city,6.67685,80.40504,"{'west': 80.39185, 'south': 6.67436, 'east': 80.41107, 'north': 6.6896}",16-Sep-2022 00:00:00,23-Sep-2022 00:00:00
