2011
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"261510 TEREZINHA";-;-;-;2;-;2;5;-;1;-;-;-;-;10
"261520 TERRA NOVA";-;4;10;3;-;36;12;5;-;-;-;-;-;70
"261530 TIMBAUBA";-;14;46;205;115;54;4;3;-;-;1;2;1;445
"261540 TORITAMA";-;1;-;1;3;1;2;8;-;7;-;-;-;23
"261550 TRACUNHAEM";-;4;23;15;6;4;-;-;1;-;-;-;1;54
"261560 TRINDADE";-;-;-;1;4;-;1;1;-;-;5;1;-;13
"261570 TRIUNFO";-;3;3;14;33;106;29;5;-;1;1;5;1;201
"261580 TUPANATINGA";-;1;2;16;30;37;9;1;-;-;1;-;1;98
"261590 TUPARETAMA";-;-;2;15;30;2;1;-;-;-;-;-;-;50
"261600 VENTUROSA";-;-;1;-;-;-;3;1;1;-;-;-;-;6
"261610 VERDEJANTE";-;4;11;46;78;41;11;4;2;4;-;-;1;202
"261618 VERTENTE DO LERIO";-;1;-;-;-;-;1;-;-;-;-;-;-;2
"261620 VERTENTES";-;16;35;45;51;17;13;7;4;6;5;2;-;201
"261630 VICENCIA";-;9;13;2;3;4;1;-;-;-;-;-;-;32
"261640 VITORIA DE SANTO ANTAO";1;119;48;130;78;129;63;19;10;7;6;6;22;638
"261650 XEXEU";-;-;1;1;1;2;14;3;1;1;1;-;-;25
"270010 AGUA BRANCA";-;1;1;4;-;6;2;-;-;-;-;-;1;15
"270020 ANADIA";-;4;-;1;-;2;-;-;1;1;-;-;-;9
"270030 ARAPIRACA";-;838;791;918;976;1272;1102;553;552;606;533;595;630;9366
"270040 ATALAIA";-;2;5;5;7;17;11;10;-;4;2;1;1;65
"270050 BARRA DE SANTO ANTONIO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"270060 BARRA DE SAO MIGUEL";-;1;5;10;28;8;-;2;1;-;-;-;-;55
"270070 BATALHA";-;1;-;3;1;-;-;-;3;-;-;-;-;8
"270080 BELEM";-;-;3;6;4;2;-;1;-;-;-;3;-;19
"270090 BELO MONTE";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"270100 BOCA DA MATA";-;1;5;5;19;29;8;6;1;1;-;-;-;75
"270110 BRANQUINHA";-;2;-;-;3;10;4;6;2;-;-;1;-;28
"270120 CACIMBINHAS";-;2;2;12;23;21;15;6;-;-;-;1;-;82
"270130 CAJUEIRO";-;1;-;2;3;2;1;-;-;-;-;-;-;9
"270135 CAMPESTRE";-;2;1;-;-;3;2;-;-;-;-;-;-;8
"270140 CAMPO ALEGRE";-;5;19;24;14;26;5;3;1;1;1;4;-;103
"270150 CAMPO GRANDE";-;1;1;1;1;3;2;4;3;1;-;-;-;17
"270160 CANAPI";-;1;8;47;15;10;4;1;3;1;1;-;-;91
"270170 CAPELA";-;-;-;2;-;1;-;-;-;-;-;-;-;3
"270180 CARNEIROS";-;-;1;4;-;3;2;-;-;-;1;3;-;14
"270200 COITE DO NOIA";-;1;8;20;30;40;13;2;6;1;1;3;4;129
"270210 COLONIA LEOPOLDINA";-;17;52;107;115;51;61;35;21;6;2;2;2;471
"270220 COQUEIRO SECO";-;2;6;4;1;18;17;12;19;1;2;4;4;90
"270230 CORURIPE";-;2;15;10;5;1;2;2;-;-;-;1;2;40
"270235 CRAIBAS";-;9;8;4;7;22;13;3;24;17;9;4;5;125
"270240 DELMIRO GOUVEIA";-;7;7;20;36;32;17;5;6;9;4;10;8;161
"270250 DOIS RIACHOS";-;-;1;25;8;4;-;6;-;1;1;-;-;46
"270255 ESTRELA DE ALAGOAS";-;3;3;5;3;5;3;1;-;-;-;-;1;24
"270260 FEIRA GRANDE";-;1;4;17;12;48;36;7;1;3;4;3;3;139
"270270 FELIZ DESERTO";-;-;1;10;13;9;2;-;-;-;-;-;-;35
"270280 FLEXEIRAS";-;-;-;-;3;7;1;1;-;-;-;-;-;12
"270290 GIRAU DO PONCIANO";-;20;30;36;14;22;27;11;12;2;10;9;15;208
"270300 IBATEGUARA";-;2;1;-;-;-;1;1;-;-;-;-;1;6
"270310 IGACI";-;3;4;6;1;3;5;5;4;6;2;4;1;44
"270320 IGREJA NOVA";-;-;4;12;31;19;8;4;1;2;3;-;1;85
"270330 INHAPI";-;3;14;5;3;8;-;5;1;1;-;1;-;41
"270340 JACARE DOS HOMENS";-;5;2;1;2;4;-;1;-;-;1;-;-;16
"270350 JACUIPE";-;-;1;1;-;1;-;1;-;1;-;-;-;5
"270360 JAPARATINGA";-;2;-;3;2;-;-;-;-;-;1;-;-;8
"270370 JARAMATAIA";-;-;1;6;3;2;1;-;1;-;-;-;-;14
"270375 JEQUIA DA PRAIA";-;3;2;6;5;8;1;3;3;-;-;-;2;33
"270380 JOAQUIM GOMES";-;1;-;4;4;7;5;2;-;1;-;-;-;24
"270390 JUNDIA";-;3;-;-;1;-;-;-;-;-;-;1;-;5
"270400 JUNQUEIRO";-;2;1;1;5;3;10;2;1;-;-;2;6;33
"270410 LAGOA DA CANOA";-;2;5;13;12;6;5;2;4;-;4;4;8;65
"270420 LIMOEIRO DE ANADIA";-;25;59;16;24;5;2;4;5;5;9;25;8;187
"270430 MACEIO";-;636;983;2631;3908;4424;2613;2319;1843;1231;610;558;526;22282
"270440 MAJOR ISIDORO";-;4;21;37;12;23;5;10;3;4;2;-;1;122
"270450 MARAGOGI";-;7;41;198;498;409;169;98;54;27;14;3;13;1531
"270460 MARAVILHA";-;-;-;5;4;5;-;-;-;2;-;-;2;18
"270470 MARECHAL DEODORO";-;36;63;97;137;185;101;94;53;24;12;17;20;839
"270480 MARIBONDO";-;2;1;8;7;4;-;-;-;-;-;-;2;24
"270500 MATA GRANDE";-;3;1;36;43;26;4;-;2;5;3;2;-;125
"270510 MATRIZ DE CAMARAGIBE";-;6;8;22;24;21;16;17;7;7;11;1;4;144
"270520 MESSIAS";-;-;2;7;9;1;-;-;3;1;3;4;3;33
"270530 MINADOR DO NEGRAO";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"270540 MONTEIROPOLIS";-;-;-;4;3;2;2;-;-;-;-;-;-;11
"270550 MURICI";-;8;35;204;188;157;57;35;16;8;8;8;12;736
"270560 NOVO LINO";-;8;35;3;3;4;-;1;1;-;-;-;-;55
"270570 OLHO D'AGUA DAS FLORES";-;2;5;3;6;5;1;1;4;-;-;-;1;28
"270580 OLHO D'AGUA DO CASADO";-;-;1;3;1;1;-;-;-;-;-;-;-;6
"270590 OLHO D'AGUA GRANDE";-;-;1;-;-;1;-;-;-;-;-;-;1;3
"270600 OLIVENCA";-;-;-;4;6;12;11;6;1;-;-;1;-;41
"270610 OURO BRANCO";-;-;-;1;2;-;-;-;-;-;-;2;1;6
"270620 PALESTINA";-;-;1;9;33;-;-;-;-;-;-;-;-;43
"270630 PALMEIRA DOS INDIOS";-;270;375;436;468;409;254;189;191;197;118;76;182;3165
"270640 PAO DE ACUCAR";-;1;2;-;4;3;-;-;2;1;-;-;1;14
"270642 PARICONHA";-;-;-;2;6;9;3;2;3;-;3;2;-;30
"270644 PARIPUEIRA";-;5;4;10;22;31;25;35;23;13;3;1;3;175
"270650 PASSO DE CAMARAGIBE";-;-;4;1;1;4;2;1;4;-;-;-;-;17
"270660 PAULO JACINTO";-;1;1;3;7;4;17;5;3;-;2;3;2;48
"270670 PENEDO";-;48;23;56;142;196;194;251;181;115;98;72;88;1464
"270680 PIACABUCU";-;2;3;14;17;6;6;3;4;6;4;1;2;68
"270690 PILAR";-;14;12;23;47;85;131;173;152;78;31;23;13;782
"270700 PINDOBA";-;1;-;-;-;-;1;-;-;-;-;-;-;2
"270710 PIRANHAS";-;6;6;4;9;9;4;4;2;-;-;-;2;46
"270720 POCO DAS TRINCHEIRAS";-;-;2;1;10;21;3;3;-;1;1;-;-;42
"270730 PORTO CALVO";-;4;7;20;47;54;24;14;10;5;13;12;3;213
"270740 PORTO DE PEDRAS";-;-;-;-;1;-;2;-;-;-;1;-;-;4
"270750 PORTO REAL DO COLEGIO";-;-;-;-;-;-;-;-;-;-;2;-;-;2
"270760 QUEBRANGULO";-;-;-;2;-;-;-;-;1;-;1;1;1;6
"270770 RIO LARGO";-;76;110;162;292;340;131;129;122;73;75;67;57;1634
"270780 ROTEIRO";-;-;2;7;6;13;-;2;-;-;-;-;1;31
"270790 SANTA LUZIA DO NORTE";-;1;1;1;-;-;1;1;1;1;-;1;-;8
"270800 SANTANA DO IPANEMA";-;42;94;191;280;282;204;108;72;92;158;112;96;1731
"270810 SANTANA DO MUNDAU";-;-;-;1;3;1;-;2;2;-;-;1;-;10
"270820 SAO BRAS";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"270830 SAO JOSE DA LAJE";-;1;5;4;6;9;3;4;-;-;-;-;-;32
"270840 SAO JOSE DA TAPERA";-;-;2;5;3;5;-;-;1;-;-;1;-;17
"270850 SAO LUIS DO QUITUNDE";-;1;-;8;8;11;13;5;1;1;3;3;1;55
"270860 SAO MIGUEL DOS CAMPOS";-;19;21;43;89;75;23;86;43;41;13;8;7;468
"270870 SAO MIGUEL DOS MILAGRES";-;2;-;3;2;10;14;4;-;-;-;1;-;36
"270880 SAO SEBASTIAO";-;4;6;5;11;12;20;13;6;1;8;6;-;92
"270890 SATUBA";-;-;-;2;8;7;4;3;7;4;5;-;-;40
"270895 SENADOR RUI PALMEIRA";-;11;7;15;15;7;2;-;1;-;-;2;4;64
"270900 TANQUE D'ARCA";-;1;1;7;-;2;-;1;1;-;-;1;1;15
"270910 TAQUARANA";-;4;3;4;17;4;5;1;4;15;8;11;4;80
"270915 TEOTONIO VILELA";-;7;12;26;18;16;9;11;5;-;1;3;3;111
"270920 TRAIPU";-;1;-;-;-;1;-;-;-;1;1;-;-;4
"270930 UNIAO DOS PALMARES";-;6;11;32;95;148;50;19;4;10;9;3;13;400
"270940 VICOSA";-;4;6;8;7;18;9;3;3;3;2;3;2;68
"280020 AQUIDABA";-;2;-;4;1;9;7;3;2;-;1;-;1;30
"280030 ARACAJU";-;313;408;581;954;829;508;520;326;228;227;198;249;5341
"280040 ARAUA";-;-;3;8;7;5;1;1;-;-;2;4;2;33
"280050 AREIA BRANCA";-;-;3;4;4;-;3;2;1;1;-;1;-;19
"280060 BARRA DOS COQUEIROS";-;15;36;40;29;27;16;10;8;4;7;8;7;207
"280067 BOQUIM";-;6;9;14;15;9;6;5;3;2;-;1;-;70
"280070 BREJO GRANDE";-;-;6;3;3;14;10;3;-;2;1;-;-;42
"280100 CAMPO DO BRITO";-;4;8;4;3;-;1;-;-;-;1;-;-;21
"280110 CANHOBA";-;-;-;-;1;-;-;2;2;2;6;-;1;14
"280120 CANINDE DE SAO FRANCISCO";-;1;1;5;6;8;2;2;1;-;2;2;1;31
"280130 CAPELA";-;2;-;3;4;1;-;-;-;-;-;1;3;14
"280140 CARIRA";-;2;32;15;15;47;4;16;7;1;-;-;-;139
"280150 CARMOPOLIS";-;3;6;8;7;4;-;-;1;-;1;2;4;36
"280170 CRISTINAPOLIS";-;4;17;9;-;3;-;-;-;-;-;-;-;33
"280190 CUMBE";-;-;-;1;1;5;6;1;-;-;-;3;-;17
"280200 DIVINA PASTORA";-;-;-;6;6;3;1;-;2;1;-;2;-;21
"280210 ESTANCIA";-;12;8;16;47;91;95;69;23;15;18;7;7;408
"280230 FREI PAULO";-;-;3;4;7;3;2;1;-;2;-;-;1;23
"280240 GARARU";-;-;1;-;-;-;-;-;-;8;11;18;12;50
"280250 GENERAL MAYNARD";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"280260 GRACHO CARDOSO";-;-;-;-;3;1;2;1;1;-;-;-;-;8
"280270 ILHA DAS FLORES";-;1;1;-;2;2;1;2;3;2;3;-;-;17
"280280 INDIAROBA";-;-;1;16;2;-;-;-;-;-;-;-;2;21
"280290 ITABAIANA";-;40;51;46;54;56;35;33;24;20;10;7;14;390
"280300 ITABAIANINHA";-;18;21;30;17;7;2;4;3;5;17;17;40;181
"280320 ITAPORANGA D'AJUDA";-;1;-;1;1;-;-;-;1;-;-;-;1;5
"280340 JAPOATA";-;-;4;3;10;8;4;4;1;2;6;2;3;47
"280350 LAGARTO";-;5;23;50;46;22;33;6;12;15;14;7;4;237
"280360 LARANJEIRAS";-;10;17;8;2;-;2;2;2;-;-;2;7;52
"280370 MACAMBIRA";-;1;1;-;-;-;1;-;-;-;-;-;-;3
"280390 MALHADOR";-;3;3;12;12;10;7;1;1;-;-;-;-;49
"280400 MARUIM";-;1;6;14;10;5;6;2;1;3;-;2;3;53
"280410 MOITA BONITA";-;1;-;3;4;4;-;-;1;-;-;-;-;13
"280420 MONTE ALEGRE DE SERGIPE";-;-;5;20;1;1;7;-;-;-;-;-;-;34
"280430 MURIBECA";-;-;1;1;1;2;1;-;1;-;-;-;-;7
"280440 NEOPOLIS";-;17;42;17;47;47;35;21;28;17;13;5;11;300
"280445 NOSSA SENHORA APARECIDA";-;6;2;5;3;16;6;-;-;-;-;-;-;38
"280450 NOSSA SENHORA DA GLORIA";-;-;6;24;15;25;11;9;5;2;4;1;1;103
"280460 NOSSA SENHORA DAS DORES";-;-;2;6;1;4;-;5;-;3;1;1;-;23
"280470 NOSSA SENHORA DE LOURDES";-;-;-;-;-;1;6;1;6;4;6;-;-;24
"280480 NOSSA SENHORA DO SOCORRO";-;5;4;10;23;2;5;6;5;1;3;1;-;65
"280490 PACATUBA";-;-;1;2;3;2;-;-;1;-;-;1;1;11
"280500 PEDRA MOLE";-;2;-;2;1;2;13;16;7;-;-;-;-;43
"280510 PEDRINHAS";-;-;-;-;-;-;1;3;-;1;-;-;-;5
"280520 PINHAO";-;5;6;-;4;4;2;3;1;-;1;-;1;27
"280530 PIRAMBU";-;-;1;3;-;1;-;-;-;-;-;4;7;16
"280540 POCO REDONDO";-;-;1;-;-;-;3;-;-;-;-;-;1;5
"280550 POCO VERDE";-;2;14;14;21;15;2;1;3;2;3;7;-;84
"280560 PORTO DA FOLHA";-;-;2;20;4;2;-;-;-;-;-;-;-;28
"280570 PROPRIA";-;6;4;2;5;6;6;8;3;1;4;12;28;85
"280580 RIACHAO DO DANTAS";-;12;14;35;18;22;11;21;14;4;3;1;-;155
"280590 RIACHUELO";-;2;9;11;10;10;7;7;10;6;14;13;9;108
"280600 RIBEIROPOLIS";-;-;1;4;2;1;-;-;-;-;-;-;-;8
"280610 ROSARIO DO CATETE";-;6;2;9;11;-;3;-;-;-;-;-;-;31
"280620 SALGADO";-;-;1;-;1;-;-;-;-;2;-;-;1;5
"280630 SANTA LUZIA DO ITANHY";-;1;3;2;2;4;1;2;4;5;3;1;2;30
"280640 SANTANA DO SAO FRANCISCO";-;-;-;-;-;-;-;-;-;5;2;1;-;8
"280650 SANTA ROSA DE LIMA";-;-;1;-;-;2;-;-;-;-;3;2;-;8
"280670 SAO CRISTOVAO";-;23;3;3;6;3;4;2;2;2;2;2;4;56
"280680 SAO DOMINGOS";-;-;1;2;1;2;2;-;-;2;-;-;-;10
"280690 SAO FRANCISCO";-;1;2;-;-;-;-;-;1;-;-;-;-;4
"280700 SAO MIGUEL DO ALEIXO";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"280710 SIMAO DIAS";-;53;38;39;15;6;4;5;-;-;-;1;-;161
"280720 SIRIRI";-;-;-;2;-;-;1;-;1;-;-;-;-;4
"280730 TELHA";-;8;3;2;-;-;-;-;-;1;-;2;3;19
"280740 TOBIAS BARRETO";-;22;25;22;28;31;13;14;15;5;6;4;18;203
"280750 TOMAR DO GERU";-;-;1;4;9;10;2;-;2;3;-;2;-;33
"280760 UMBAUBA";-;1;1;5;1;2;-;2;-;-;-;-;3;15
"290010 ABAIRA";-;-;1;24;98;31;3;1;-;-;-;1;-;159
"290020 ABARE";-;-;-;-;-;2;-;-;1;-;1;1;1;6
"290030 ACAJUTIBA";-;2;4;3;6;7;7;2;3;-;1;1;1;37
"290035 ADUSTINA";-;1;18;30;32;21;24;10;8;2;8;3;7;164
"290040 AGUA FRIA";-;4;1;15;13;12;4;2;-;3;-;1;1;56
"290050 ERICO CARDOSO";-;-;-;1;-;3;-;-;-;-;-;-;-;4
"290060 AIQUARA";-;-;6;22;9;3;-;1;-;-;-;-;1;42
"290070 ALAGOINHAS";-;10;13;33;24;19;19;10;7;7;8;4;3;157
"290080 ALCOBACA";-;53;82;65;18;12;7;12;1;7;6;2;2;267
"290090 ALMADINA";-;-;-;4;6;1;-;-;1;-;-;-;-;12
"290100 AMARGOSA";-;24;73;141;101;2;3;1;-;-;1;-;2;348
"290110 AMELIA RODRIGUES";-;3;7;17;5;9;7;2;2;1;3;-;-;56
"290115 AMERICA DOURADA";-;1;6;34;74;55;19;8;8;1;3;3;3;215
"290120 ANAGE";-;47;19;20;28;5;-;1;-;-;-;1;11;132
"290130 ANDARAI";-;7;16;56;45;12;5;7;-;6;2;1;5;162
"290135 ANDORINHA";-;2;4;37;18;7;7;3;3;-;2;1;-;84
"290140 ANGICAL";-;5;5;3;18;16;6;-;-;-;-;1;3;57
"290150 ANGUERA";-;1;5;3;4;8;8;3;1;2;2;-;1;38
"290160 ANTAS";-;2;31;35;9;7;9;11;2;-;1;5;2;114
"290170 ANTONIO CARDOSO";-;2;4;17;12;2;2;2;1;-;-;-;3;45
"290180 ANTONIO GONCALVES";-;3;5;22;30;19;5;3;2;1;-;-;-;90
"290190 APORA";-;4;5;10;-;7;-;1;-;-;-;-;-;27
"290195 APUAREMA";-;3;2;17;13;6;1;2;2;1;-;-;1;48
"290200 ARACATU";-;2;4;28;9;7;-;1;-;-;-;-;2;53
"290205 ARACAS";-;2;3;11;19;5;5;11;-;3;-;-;2;61
"290210 ARACI";-;17;6;9;8;10;4;6;4;4;7;3;4;82
"290225 ARATACA";-;1;16;10;12;12;-;3;2;2;1;-;1;60
"290230 ARATUIPE";-;-;-;1;2;-;1;1;-;-;-;-;-;5
"290240 AURELINO LEAL";-;-;1;-;1;4;2;-;-;-;1;2;-;11
"290250 BAIANOPOLIS";-;7;16;11;8;6;-;-;-;-;-;-;-;48
"290260 BAIXA GRANDE";-;41;78;103;105;86;26;15;13;5;3;2;10;487
"290265 BANZAE";-;-;1;26;23;17;4;4;-;1;-;2;-;78
"290270 BARRA";-;8;5;2;8;41;45;70;7;-;-;-;-;186
"290280 BARRA DA ESTIVA";-;1;-;2;1;3;-;-;-;-;-;-;-;7
"290290 BARRA DO CHOCA";-;1;2;25;42;18;6;4;-;1;1;1;5;106
"290300 BARRA DO MENDES";-;26;21;161;156;110;33;7;1;3;2;2;7;529
"290310 BARRA DO ROCHA";-;2;5;3;2;2;-;1;-;-;-;-;-;15
"290320 BARREIRAS";-;664;1255;1213;823;804;353;67;5;13;36;64;118;5415
"290323 BARRO ALTO";-;2;46;110;22;4;-;-;-;-;-;-;-;184
"290327 BARROCAS";-;1;13;19;63;53;13;3;-;-;-;-;1;166
"290330 BARRO PRETO";-;-;4;17;23;31;7;5;2;1;1;3;3;97
"290340 BELMONTE";-;7;6;10;11;1;12;8;-;-;-;-;-;55
"290350 BELO CAMPO";-;15;75;187;199;97;33;4;2;-;2;5;-;619
"290360 BIRITINGA";-;5;11;22;6;1;-;-;-;1;-;-;-;46
"290370 BOA NOVA";-;8;45;114;98;68;46;24;1;1;-;-;-;405
"290380 BOA VISTA DO TUPIM";-;7;35;38;15;9;1;1;2;3;-;1;-;112
"290390 BOM JESUS DA LAPA";-;26;292;639;379;159;32;15;4;7;13;4;4;1574
"290395 BOM JESUS DA SERRA";-;-;-;2;4;-;-;-;-;-;-;-;-;6
"290400 BONINAL";-;-;-;1;1;1;-;-;-;-;-;-;-;3
"290405 BONITO";-;1;6;86;55;6;5;1;1;7;2;2;-;172
"290410 BOQUIRA";-;36;38;16;20;5;2;2;1;-;-;-;3;123
"290420 BOTUPORA";-;123;161;98;31;20;12;-;-;1;-;3;26;475
"290430 BREJOES";-;1;5;5;3;1;3;-;-;1;-;1;-;20
"290440 BREJOLANDIA";-;2;37;16;19;6;5;-;-;-;-;1;2;88
"290450 BROTAS DE MACAUBAS";-;3;3;7;81;6;1;-;-;1;-;1;-;103
"290460 BRUMADO";-;129;646;1149;137;33;26;7;11;5;3;9;16;2171
"290470 BUERAREMA";-;6;12;50;156;204;40;14;5;5;4;3;2;501
"290475 BURITIRAMA";-;-;22;74;35;28;20;1;6;-;-;-;4;190
"290480 CAATIBA";-;1;3;19;20;7;-;-;-;-;-;-;-;50
"290485 CABACEIRAS DO PARAGUACU";-;-;-;3;1;-;-;1;3;1;-;-;-;9
"290490 CACHOEIRA";-;2;9;23;16;14;6;2;1;-;1;-;-;74
"290500 CACULE";-;25;104;113;81;18;3;1;1;3;-;-;5;354
"290510 CAEM";-;3;-;6;22;18;5;5;-;-;2;2;1;64
"290515 CAETANOS";-;2;3;19;58;9;11;18;17;6;1;-;-;144
"290520 CAETITE";-;23;58;160;119;66;9;1;2;1;2;6;3;450
"290530 CAFARNAUM";-;41;303;251;85;17;2;-;-;-;-;7;5;711
"290540 CAIRU";-;1;3;22;28;7;8;1;-;-;2;-;-;72
"290550 CALDEIRAO GRANDE";-;11;45;51;34;14;4;1;4;-;1;1;1;167
"290560 CAMACAN";-;2;19;46;45;46;15;17;1;5;-;-;2;198
"290570 CAMACARI";-;25;46;85;148;102;72;42;29;9;10;14;6;588
"290580 CAMAMU";-;-;-;-;9;7;-;-;2;-;-;-;-;18
"290590 CAMPO ALEGRE DE LOURDES";-;57;112;132;60;27;10;2;1;-;-;-;-;401
"290600 CAMPO FORMOSO";-;5;12;43;93;29;17;7;3;-;4;4;2;219
"290610 CANAPOLIS";-;-;2;1;-;-;-;-;-;-;-;-;-;3
"290620 CANARANA";-;194;295;302;67;23;5;1;1;3;3;186;132;1212
"290630 CANAVIEIRAS";-;14;28;67;91;80;27;20;8;3;-;6;2;346
"290640 CANDEAL";-;20;25;37;10;27;11;10;3;1;2;-;12;158
"290650 CANDEIAS";-;6;17;51;38;17;13;11;-;7;1;9;2;172
"290660 CANDIBA";-;4;15;31;8;8;3;-;-;1;-;2;-;72
"290670 CANDIDO SALES";-;38;102;127;141;29;11;2;33;16;4;-;7;510
"290680 CANSANCAO";-;2;3;5;-;3;2;-;1;-;1;1;2;20
"290682 CANUDOS";-;5;9;12;6;7;1;-;-;-;-;-;-;40
"290685 CAPELA DO ALTO ALEGRE";-;2;21;29;19;20;1;1;-;1;-;-;-;94
"290687 CAPIM GROSSO";-;30;52;112;85;28;16;11;3;3;-;2;2;344
"290689 CARAIBAS";-;-;1;9;2;1;1;-;-;-;-;-;-;14
"290690 CARAVELAS";-;13;13;79;59;40;35;21;18;11;4;4;2;299
"290700 CARDEAL DA SILVA";-;-;2;7;9;37;4;10;3;2;1;-;-;75
"290710 CARINHANHA";-;-;2;6;-;4;-;1;1;14;1;-;-;29
"290720 CASA NOVA";-;5;17;142;311;55;19;33;4;1;3;2;-;592
"290730 CASTRO ALVES";-;20;16;38;46;24;18;9;6;3;2;2;1;185
"290740 CATOLANDIA";-;-;-;-;2;2;-;-;-;-;-;-;1;5
"290750 CATU";-;1;4;7;14;12;8;16;12;3;3;1;5;86
"290755 CATURAMA";-;2;14;44;32;5;2;3;-;-;-;-;4;106
"290760 CENTRAL";-;7;28;56;21;10;8;-;1;-;-;1;10;142
"290770 CHORROCHO";-;3;4;4;8;12;-;2;-;-;1;-;-;34
"290780 CICERO DANTAS";-;7;3;45;137;29;19;6;-;-;3;3;1;253
"290790 CIPO";-;-;2;10;27;28;5;5;-;-;-;-;-;77
"290800 COARACI";-;23;41;86;82;31;16;10;5;2;5;5;3;309
"290810 COCOS";-;61;8;9;1;-;-;1;-;-;-;-;21;101
"290820 CONCEICAO DA FEIRA";-;3;8;9;14;5;4;1;-;5;6;2;1;58
"290830 CONCEICAO DO ALMEIDA";-;1;4;9;15;12;2;2;4;-;1;-;-;50
"290840 CONCEICAO DO COITE";-;71;94;132;86;52;16;10;9;1;6;6;9;492
"290850 CONCEICAO DO JACUIPE";-;1;6;68;60;42;7;15;8;13;6;8;14;248
"290860 CONDE";-;2;5;1;3;8;2;-;1;-;1;-;1;24
"290870 CONDEUBA";-;1;1;68;102;27;3;1;4;2;-;-;-;209
"290880 CONTENDAS DO SINCORA";-;-;-;3;1;-;-;-;-;-;-;-;-;4
"290890 CORACAO DE MARIA";-;12;11;5;7;5;1;1;1;2;1;1;-;47
"290900 CORDEIROS";-;1;27;44;54;18;2;-;1;3;12;14;11;187
"290910 CORIBE";-;20;26;29;5;6;11;-;-;-;-;-;3;100
"290920 CORONEL JOAO SA";-;-;5;7;21;18;9;5;1;1;5;-;-;72
"290930 CORRENTINA";-;7;21;18;59;82;11;1;28;115;13;4;1;360
"290940 COTEGIPE";-;41;89;158;89;14;1;7;-;-;2;1;4;406
"290950 CRAVOLANDIA";-;-;4;10;27;7;1;-;1;-;-;-;-;50
"290960 CRISOPOLIS";-;3;3;-;-;-;-;-;-;-;-;-;-;6
"290970 CRISTOPOLIS";-;71;58;71;29;3;-;-;-;-;-;-;13;245
"290980 CRUZ DAS ALMAS";-;6;25;26;60;45;11;14;7;2;5;1;4;206
"290990 CURACA";-;-;-;-;5;9;10;1;2;1;-;1;-;29
"291000 DARIO MEIRA";-;2;5;4;45;29;4;3;1;-;-;-;-;93
"291005 DIAS D'AVILA";-;2;4;23;16;24;8;11;3;3;-;-;1;95
"291010 DOM BASILIO";-;2;85;135;10;7;1;3;1;-;-;-;-;244
"291020 DOM MACEDO COSTA";-;-;1;2;3;12;24;4;1;-;-;-;-;47
"291030 ELISIO MEDRADO";-;-;12;15;1;6;2;1;-;-;-;-;-;37
"291040 ENCRUZILHADA";-;8;22;156;72;39;7;5;-;1;-;2;1;313
"291050 ENTRE RIOS";-;2;4;15;28;6;5;2;1;2;-;-;-;65
"291060 ESPLANADA";-;-;16;8;6;4;4;6;4;2;3;2;11;66
"291070 EUCLIDES DA CUNHA";-;49;45;77;54;100;38;11;8;10;20;66;32;510
"291072 EUNAPOLIS";-;44;130;167;173;101;153;128;61;12;29;33;20;1051
"291075 FATIMA";-;-;21;99;67;51;11;1;-;-;1;-;-;251
"291077 FEIRA DA MATA";-;12;31;38;51;6;2;-;1;-;-;-;1;142
"291080 FEIRA DE SANTANA";-;362;685;1397;1061;880;658;548;362;266;194;186;335;6934
"291085 FILADELFIA";-;4;4;6;7;16;2;2;2;-;-;1;-;44
"291090 FIRMINO ALVES";-;-;3;8;10;-;-;-;-;-;-;2;-;23
"291100 FLORESTA AZUL";-;-;16;141;147;21;13;3;4;1;-;-;1;347
"291110 FORMOSA DO RIO PRETO";-;3;23;110;111;12;-;2;-;-;-;-;1;262
"291120 GANDU";-;2;3;7;23;17;12;5;2;5;3;-;1;80
"291125 GAVIAO";-;20;18;13;7;5;-;2;3;1;2;6;2;79
"291130 GENTIO DO OURO";-;127;202;140;67;28;-;-;-;-;-;7;22;593
"291140 GLORIA";-;18;8;34;29;8;5;8;1;1;1;3;2;118
"291150 GONGOGI";-;5;2;4;1;-;1;1;-;1;-;4;6;25
"291160 GOVERNADOR MANGABEIRA";-;-;-;1;12;16;-;3;1;1;-;-;-;34
"291165 GUAJERU";-;11;6;3;6;3;-;-;-;-;-;-;1;30
"291170 GUANAMBI";1;525;1242;892;403;224;114;79;51;29;55;54;72;3741
"291180 GUARATINGA";-;1;6;210;55;-;1;-;-;-;-;-;1;274
"291185 HELIOPOLIS";-;1;5;12;12;6;1;-;-;-;2;-;-;39
"291190 IACU";-;4;13;63;63;27;6;4;3;4;2;2;-;191
"291200 IBIASSUCE";-;25;214;168;46;12;-;2;1;1;-;-;-;469
